Transaction_ID,Customer_ID,Product_Category,Quantity,Sales_Amount,Profit,Transaction_Date
T003528,C0773,Sports & Outdoors,1,193.67,38.66,2024-09-11
T003529,C0350,Toys & Games,5,323.1,91.02,2024-09-11
T003526,C0442,Beauty & Health,2,34.14,13.58,2024-09-11
T003525,C0491,Clothing,2,202.38,35.7,2024-09-11
T003524,C0563,Toys & Games,2,178.84,51.46,2024-09-11
T003527,C0261,Clothing,10,967.6,204.2,2024-09-11
T003538,C0220,Toys & Games,6,315.78,117.17,2024-09-12
T003533,C0138,Books,8,138.48,38.66,2024-09-12
T003534,C0550,Sports & Outdoors,10,2326.4,703.56,2024-09-12
T003535,C0623,Food & Beverage,5,101.3,33.52,2024-09-12
T003536,C0992,Food & Beverage,2,73.9,11.55,2024-09-12
T003537,C0368,Beauty & Health,3,64.38,18.84,2024-09-12
T003539,C0337,Electronics,5,7787.75,1202.02,2024-09-12
T003540,C0223,Electronics,4,3361.24,844.66,2024-09-12
T003550,C0561,Beauty & Health,3,126.93,35.36,2024-09-13
T003551,C0804,Books,10,185.6,66.62,2024-09-13
T003544,C0921,Electronics,9,9272.88,3666.36,2024-09-13
T003553,C0836,Beauty & Health,4,222.52,48.13,2024-09-13
T003549,C0963,Sports & Outdoors,9,1323.9,354.83,2024-09-13
T003552,C0382,Beauty & Health,7,110.46,36.96,2024-09-13
T003548,C0946,Beauty & Health,10,1092.7,401.15,2024-09-13
T003542,C0768,Clothing,5,667.7,159.11,2024-09-13
T003546,C0962,Electronics,10,13960.2,2321.77,2024-09-13
T003545,C0329,Beauty & Health,2,160.26,32.02,2024-09-13
T003543,C0360,Sports & Outdoors,2,377.28,99.86,2024-09-13
T003541,C0648,Beauty & Health,4,489.44,186.75,2024-09-13
T003547,C0463,Food & Beverage,2,52.52,19.16,2024-09-13
T003563,C0778,Toys & Games,9,338.4,113.35,2024-09-14
T003564,C0149,Sports & Outdoors,8,259.04,73.71,2024-09-14
T003562,C0370,Electronics,6,3765.42,1294.22,2024-09-14
T003566,C0652,Books,10,237.8,90.73,2024-09-14
T003567,C0859,Home & Garden,8,3231.92,852.91,2024-09-14
T003565,C0676,Food & Beverage,7,260.61,44.78,2024-09-14
T003561,C0767,Sports & Outdoors,1,225.06,58.77,2024-09-14
T003559,C0119,Sports & Outdoors,3,832.74,308.02,2024-09-14
T003560,C0190,Books,3,114.81,33.87,2024-09-14
T003558,C0378,Beauty & Health,1,82.82,32.22,2024-09-14
T003557,C0217,Toys & Games,7,677.04,253.18,2024-09-14
T003556,C0169,Sports & Outdoors,10,846.7,308.82,2024-09-14
T003555,C0617,Food & Beverage,4,162.96,43.99,2024-09-14
T003554,C0590,Toys & Games,6,479.46,73.94,2024-09-14
T003578,C0892,Sports & Outdoors,2,512.1,180.42,2024-09-15
T003577,C0288,Toys & Games,2,96.2,37.65,2024-09-15
T003576,C0288,Clothing,9,337.05,112.12,2024-09-15
T003575,C0912,Clothing,7,1102.22,277.32,2024-09-15
T003574,C0351,Electronics,4,4092.2,804.82,2024-09-15
T003573,C0160,Toys & Games,9,474.12,105.48,2024-09-15
T003572,C0693,Electronics,10,10113.1,3632.98,2024-09-15
T003579,C0226,Clothing,9,288.18,110.97,2024-09-15
T003570,C0374,Beauty & Health,3,97.92,31.18,2024-09-15
T003569,C0770,Sports & Outdoors,9,2260.98,695.01,2024-09-15
T003568,C0488,Beauty & Health,6,364.56,87.8,2024-09-15
T003571,C0781,Clothing,10,512.1,103.79,2024-09-15
T003587,C0969,Home & Garden,2,679.92,145.3,2024-09-16
T003590,C0827,Beauty & Health,8,1019.84,213.96,2024-09-16
T003586,C0183,Clothing,9,1145.43,449.79,2024-09-16
T003589,C0488,Electronics,6,4061.82,1118.26,2024-09-16
T003585,C0402,Clothing,8,1278.0,406.4,2024-09-16
T003588,C0665,Electronics,6,9817.56,2664.94,2024-09-16
T003583,C0273,Books,6,129.9,28.91,2024-09-16
T003582,C0783,Beauty & Health,5,134.8,39.01,2024-09-16
T003581,C0522,Beauty & Health,9,1333.35,223.73,2024-09-16
T003580,C0523,Home & Garden,3,1422.15,263.31,2024-09-16
T003584,C0936,Food & Beverage,2,43.52,15.54,2024-09-16
T003605,C0917,Books,9,396.63,121.98,2024-09-17
T003604,C0888,Electronics,2,3774.24,1219.5,2024-09-17
T003603,C0113,Books,3,33.09,9.16,2024-09-17
T003602,C0686,Home & Garden,1,277.8,50.83,2024-09-17
T003601,C0435,Toys & Games,6,454.8,112.96,2024-09-17
T003599,C0172,Toys & Games,3,289.11,65.62,2024-09-17
T003598,C0725,Books,4,48.84,7.34,2024-09-17
T003600,C0288,Books,10,151.4,33.26,2024-09-17
T003596,C0414,Toys & Games,10,543.8,152.55,2024-09-17
T003595,C0790,Home & Garden,9,1266.84,195.39,2024-09-17
T003594,C0626,Food & Beverage,1,36.51,8.79,2024-09-17
T003593,C0985,Toys & Games,9,820.62,214.74,2024-09-17
T003592,C0124,Sports & Outdoors,5,929.4,242.41,2024-09-17
T003591,C0846,Beauty & Health,10,1102.6,328.05,2024-09-17
T003597,C0980,Toys & Games,7,416.64,97.42,2024-09-17
T003613,C0780,Home & Garden,8,2469.84,628.41,2024-09-18
T003612,C0497,Food & Beverage,10,484.9,125.42,2024-09-18
T003611,C0039,Clothing,6,667.2,217.11,2024-09-18
T003610,C0631,Food & Beverage,1,16.49,4.24,2024-09-18
T003607,C0122,Home & Garden,2,306.04,80.49,2024-09-18
T003608,C0544,Home & Garden,4,418.92,117.2,2024-09-18
T003606,C0995,Books,3,92.91,32.61,2024-09-18
T003609,C0222,Books,2,49.08,17.31,2024-09-18
T003622,C0302,Electronics,3,5348.91,1854.22,2024-09-19
T003623,C0360,Books,6,201.0,48.47,2024-09-19
T003621,C0904,Clothing,3,129.57,45.29,2024-09-19
T003625,C0647,Home & Garden,4,1888.08,563.52,2024-09-19
T003624,C0238,Food & Beverage,1,45.01,17.88,2024-09-19
T003620,C0638,Books,8,173.28,51.09,2024-09-19
T003626,C0663,Sports & Outdoors,1,44.48,11.11,2024-09-19
T003618,C0397,Electronics,3,3621.15,868.27,2024-09-19
T003617,C0149,Sports & Outdoors,9,2346.66,483.51,2024-09-19
T003616,C0530,Sports & Outdoors,2,316.64,74.3,2024-09-19
T003615,C0943,Food & Beverage,10,342.9,66.42,2024-09-19
T003614,C0233,Food & Beverage,10,450.5,153.19,2024-09-19
T003619,C0661,Toys & Games,8,715.92,148.62,2024-09-19
T003634,C0345,Toys & Games,4,123.0,39.47,2024-09-20
T003632,C0662,Food & Beverage,3,90.18,32.96,2024-09-20
T003631,C0598,Sports & Outdoors,4,423.04,112.99,2024-09-20
T003633,C0235,Toys & Games,5,383.5,105.85,2024-09-20
T003629,C0203,Food & Beverage,5,165.8,55.93,2024-09-20
T003628,C0736,Clothing,9,787.41,261.79,2024-09-20
T003627,C0236,Beauty & Health,3,247.89,88.96,2024-09-20
T003630,C0256,Beauty & Health,5,610.65,121.54,2024-09-20
T003635,C0534,Beauty & Health,8,999.2,296.75,2024-09-21
T003636,C0860,Home & Garden,4,1291.0,465.52,2024-09-21
T003637,C0797,Food & Beverage,8,381.84,84.44,2024-09-21
T003638,C0781,Books,6,141.48,41.58,2024-09-21
T003639,C0466,Food & Beverage,5,49.35,8.92,2024-09-21
T003640,C0770,Home & Garden,4,1111.72,358.59,2024-09-21
T003641,C0541,Food & Beverage,4,35.44,11.8,2024-09-21
T003648,C0463,Sports & Outdoors,10,1979.9,502.68,2024-09-22
T003651,C0044,Books,3,139.23,47.83,2024-09-22
T003650,C0088,Toys & Games,10,424.7,142.1,2024-09-22
T003649,C0407,Clothing,7,877.38,215.91,2024-09-22
T003647,C0607,Food & Beverage,6,47.76,9.48,2024-09-22
T003652,C0461,Beauty & Health,8,448.4,135.31,2024-09-22
T003645,C0283,Clothing,9,1030.68,186.58,2024-09-22
T003644,C0436,Sports & Outdoors,4,933.8,236.88,2024-09-22
T003643,C0463,Home & Garden,9,606.69,193.5,2024-09-22
T003642,C0213,Beauty & Health,4,583.56,93.78,2024-09-22
T003646,C0562,Home & Garden,10,2158.8,550.44,2024-09-22
T003663,C0023,Toys & Games,4,97.76,25.35,2024-09-23
T003662,C0019,Food & Beverage,1,36.25,13.5,2024-09-23
T003661,C0630,Clothing,9,1012.14,258.05,2024-09-23
T003660,C0703,Sports & Outdoors,10,1920.5,512.12,2024-09-23
T003658,C0696,Electronics,10,6211.7,1242.75,2024-09-23
T003659,C0515,Toys & Games,6,305.88,90.18,2024-09-23
T003656,C0701,Books,5,236.45,37.49,2024-09-23
T003655,C0421,Toys & Games,10,280.2,90.1,2024-09-23
T003654,C0683,Food & Beverage,1,29.47,11.28,2024-09-23
T003653,C0278,Food & Beverage,3,75.72,11.79,2024-09-23
T003657,C0353,Toys & Games,2,99.92,35.44,2024-09-23
T003673,C0136,Beauty & Health,5,119.65,34.02,2024-09-24
T003678,C0129,Sports & Outdoors,1,188.97,35.93,2024-09-24
T003679,C0876,Sports & Outdoors,2,486.52,82.33,2024-09-24
T003677,C0584,Clothing,6,675.54,124.5,2024-09-24
T003676,C0656,Clothing,3,228.69,58.49,2024-09-24
T003675,C0186,Beauty & Health,1,32.26,4.9,2024-09-24
T003674,C0362,Clothing,1,58.87,11.19,2024-09-24
T003672,C0111,Books,4,64.48,10.78,2024-09-24
T003665,C0030,Home & Garden,1,418.65,161.88,2024-09-24
T003670,C0128,Electronics,4,4164.72,1448.02,2024-09-24
T003669,C0281,Sports & Outdoors,8,2042.4,353.77,2024-09-24
T003668,C0367,Clothing,1,36.54,9.76,2024-09-24
T003667,C0108,Toys & Games,2,176.88,56.8,2024-09-24
T003666,C0807,Books,8,105.6,40.14,2024-09-24
T003664,C0413,Food & Beverage,1,17.8,3.01,2024-09-24
T003671,C0229,Food & Beverage,3,97.65,16.49,2024-09-24
T003685,C0483,Beauty & Health,6,772.14,122.12,2024-09-25
T003688,C0874,Sports & Outdoors,6,1235.16,353.22,2024-09-25
T003686,C0224,Sports & Outdoors,8,736.8,123.29,2024-09-25
T003684,C0104,Books,10,265.8,73.53,2024-09-25
T003687,C0832,Toys & Games,9,184.14,39.48,2024-09-25
T003682,C0449,Home & Garden,7,1647.1,580.16,2024-09-25
T003681,C0515,Toys & Games,1,68.7,22.59,2024-09-25
T003680,C0261,Sports & Outdoors,7,1450.26,291.9,2024-09-25
T003683,C0900,Clothing,4,421.16,110.82,2024-09-25
T003699,C0066,Beauty & Health,8,470.8,179.03,2024-09-26
T003698,C0923,Toys & Games,1,67.59,25.47,2024-09-26
T003697,C0731,Sports & Outdoors,4,894.16,299.24,2024-09-26
T003695,C0302,Home & Garden,2,648.3,216.54,2024-09-26
T003694,C0896,Beauty & Health,3,245.55,59.16,2024-09-26
T003696,C0231,Home & Garden,6,1042.26,290.0,2024-09-26
T003692,C0010,Clothing,8,270.48,48.57,2024-09-26
T003691,C0473,Food & Beverage,6,261.96,64.97,2024-09-26
T003690,C0491,Beauty & Health,4,540.68,162.88,2024-09-26
T003689,C0866,Beauty & Health,9,380.97,127.58,2024-09-26
T003693,C0405,Sports & Outdoors,9,528.48,182.43,2024-09-26
T003711,C0012,Beauty & Health,1,73.47,12.34,2024-09-27
T003718,C0377,Books,9,328.23,65.73,2024-09-27
T003717,C0437,Clothing,2,264.04,71.65,2024-09-27
T003716,C0418,Books,4,43.24,14.71,2024-09-27
T003715,C0633,Toys & Games,6,132.36,31.99,2024-09-27
T003714,C0014,Books,6,107.52,38.68,2024-09-27
T003713,C0974,Food & Beverage,3,137.1,47.07,2024-09-27
T003712,C0209,Food & Beverage,6,81.84,31.58,2024-09-27
T003710,C0566,Home & Garden,4,1595.28,374.0,2024-09-27
T003703,C0393,Toys & Games,9,780.84,299.8,2024-09-27
T003708,C0602,Sports & Outdoors,8,1042.48,287.34,2024-09-27
T003707,C0234,Electronics,9,16158.87,2937.09,2024-09-27
T003706,C0598,Food & Beverage,7,309.96,80.02,2024-09-27
T003705,C0932,Clothing,5,619.35,112.66,2024-09-27
T003704,C0500,Food & Beverage,7,167.37,44.27,2024-09-27
T003702,C0013,Clothing,2,117.32,25.39,2024-09-27
T003701,C0112,Clothing,9,1395.27,387.71,2024-09-27
T003700,C0937,Food & Beverage,9,55.26,15.68,2024-09-27
T003709,C0314,Clothing,6,345.6,100.33,2024-09-27
T003724,C0070,Home & Garden,1,468.1,121.84,2024-09-28
T003726,C0211,Electronics,1,1999.51,450.21,2024-09-28
T003725,C0824,Electronics,9,7504.02,1973.73,2024-09-28
T003723,C0735,Toys & Games,7,172.55,28.0,2024-09-28
T003719,C0020,Books,2,44.88,8.13,2024-09-28
T003721,C0912,Food & Beverage,10,202.8,37.39,2024-09-28
T003720,C0587,Electronics,3,2940.06,694.63,2024-09-28
T003722,C0755,Home & Garden,1,356.07,142.27,2024-09-28
T003727,C0101,Books,5,84.3,24.69,2024-09-29
T003728,C0698,Sports & Outdoors,7,1668.24,312.79,2024-09-29
T003729,C0132,Food & Beverage,3,45.15,15.62,2024-09-29
T003730,C0623,Beauty & Health,9,233.19,54.36,2024-09-29
T003731,C0381,Food & Beverage,8,354.96,105.72,2024-09-29
T003732,C0132,Beauty & Health,3,392.79,129.19,2024-09-29
T003733,C0020,Books,5,130.7,48.65,2024-09-29
T003734,C0906,Beauty & Health,7,768.74,275.94,2024-09-29
T003740,C0469,Books,9,217.44,38.26,2024-09-30
T003738,C0805,Food & Beverage,9,257.13,87.99,2024-09-30
T003739,C0742,Toys & Games,10,588.3,217.31,2024-09-30
T003736,C0227,Home & Garden,5,2169.15,535.99,2024-09-30
T003735,C0536,Electronics,4,5342.4,1613.82,2024-09-30
T003737,C0154,Beauty & Health,3,172.59,47.6,2024-09-30
T003748,C0772,Toys & Games,3,287.19,78.47,2024-10-01
T003747,C0942,Home & Garden,9,2032.38,812.85,2024-10-01
T003745,C0202,Electronics,7,10403.68,2630.37,2024-10-01
T003746,C0038,Home & Garden,5,687.9,206.86,2024-10-01
T003743,C0871,Clothing,2,93.82,24.2,2024-10-01
T003742,C1000,Books,10,166.4,57.25,2024-10-01
T003741,C0822,Sports & Outdoors,7,1894.83,466.53,2024-10-01
T003744,C0405,Books,7,231.56,53.97,2024-10-01
T003756,C0516,Toys & Games,9,589.95,197.8,2024-10-02
T003760,C0728,Toys & Games,1,48.55,11.83,2024-10-02
T003759,C0515,Sports & Outdoors,4,1069.0,425.05,2024-10-02
T003758,C0526,Books,7,235.83,55.66,2024-10-02
T003757,C0221,Clothing,8,1157.36,248.57,2024-10-02
T003755,C0583,Electronics,3,3560.67,1153.06,2024-10-02
T003749,C0188,Beauty & Health,4,193.16,39.04,2024-10-02
T003753,C0273,Books,1,47.5,13.59,2024-10-02
T003752,C0020,Electronics,4,4688.76,1358.35,2024-10-02
T003751,C0941,Clothing,6,919.38,147.64,2024-10-02
T003750,C0057,Electronics,1,1502.54,286.55,2024-10-02
T003754,C0119,Electronics,2,3209.98,646.2,2024-10-02
T003767,C0888,Electronics,4,5963.2,2294.67,2024-10-03
T003766,C0900,Beauty & Health,4,426.32,155.05,2024-10-03
T003764,C0055,Food & Beverage,9,62.46,21.38,2024-10-03
T003765,C0500,Toys & Games,10,896.0,283.98,2024-10-03
T003762,C0336,Toys & Games,4,148.44,39.07,2024-10-03
T003761,C0741,Sports & Outdoors,8,887.76,302.02,2024-10-03
T003763,C0698,Home & Garden,3,201.0,70.02,2024-10-03
T003777,C0915,Clothing,9,1043.55,286.89,2024-10-04
T003782,C0406,Toys & Games,1,95.89,19.64,2024-10-04
T003781,C0211,Beauty & Health,1,22.07,4.33,2024-10-04
T003780,C0878,Clothing,1,76.66,13.1,2024-10-04
T003779,C0319,Beauty & Health,4,379.28,110.24,2024-10-04
T003778,C0817,Electronics,3,2120.55,713.96,2024-10-04
T003776,C0060,Beauty & Health,2,182.3,38.79,2024-10-04
T003770,C0162,Sports & Outdoors,5,798.35,199.31,2024-10-04
T003774,C0159,Electronics,9,13931.91,2268.25,2024-10-04
T003773,C0915,Toys & Games,5,470.7,91.53,2024-10-04
T003772,C0594,Food & Beverage,9,190.62,59.61,2024-10-04
T003771,C0670,Food & Beverage,4,176.68,60.0,2024-10-04
T003769,C0536,Clothing,2,345.72,72.38,2024-10-04
T003768,C0766,Home & Garden,9,2939.31,867.08,2024-10-04
T003775,C0188,Clothing,9,596.61,191.36,2024-10-04
T003788,C0998,Home & Garden,3,1062.27,204.87,2024-10-05
T003786,C0542,Beauty & Health,5,315.95,63.44,2024-10-05
T003787,C0314,Books,9,274.59,45.83,2024-10-05
T003784,C0109,Electronics,8,14523.04,4231.3,2024-10-05
T003785,C0076,Electronics,5,7570.4,2089.37,2024-10-05
T003783,C0664,Toys & Games,9,641.88,137.66,2024-10-05
T003800,C0183,Toys & Games,10,587.6,201.71,2024-10-06
T003799,C0113,Toys & Games,9,832.95,142.38,2024-10-06
T003798,C0183,Sports & Outdoors,10,413.4,148.0,2024-10-06
T003797,C0350,Beauty & Health,10,1098.8,239.64,2024-10-06
T003796,C0740,Sports & Outdoors,1,287.31,92.54,2024-10-06
T003795,C0685,Sports & Outdoors,2,274.86,54.47,2024-10-06
T003793,C0019,Books,2,73.64,20.46,2024-10-06
T003792,C0704,Books,6,281.76,102.05,2024-10-06
T003791,C0868,Clothing,9,1597.5,586.02,2024-10-06
T003790,C0927,Clothing,7,459.62,122.78,2024-10-06
T003789,C0117,Food & Beverage,3,144.63,57.29,2024-10-06
T003794,C0432,Books,1,47.25,15.44,2024-10-06
T003808,C0763,Clothing,3,61.32,23.72,2024-10-07
T003810,C0971,Beauty & Health,1,113.32,43.03,2024-10-07
T003811,C0825,Books,8,335.6,101.44,2024-10-07
T003809,C0303,Clothing,7,663.81,106.42,2024-10-07
T003807,C0476,Electronics,10,9093.8,2831.45,2024-10-07
T003802,C0146,Food & Beverage,7,213.43,79.03,2024-10-07
T003805,C0113,Clothing,2,339.2,92.22,2024-10-07
T003804,C0628,Food & Beverage,8,208.88,65.5,2024-10-07
T003803,C0831,Beauty & Health,3,105.51,23.85,2024-10-07
T003801,C0481,Electronics,8,9523.92,1666.54,2024-10-07
T003806,C0763,Home & Garden,2,113.94,27.53,2024-10-07
T003821,C0987,Food & Beverage,1,21.58,7.11,2024-10-08
T003826,C0124,Toys & Games,3,100.05,27.41,2024-10-08
T003825,C0078,Books,2,52.5,12.54,2024-10-08
T003824,C0559,Home & Garden,4,895.56,234.06,2024-10-08
T003823,C0710,Electronics,7,3922.94,728.99,2024-10-08
T003822,C0399,Beauty & Health,7,778.82,230.26,2024-10-08
T003820,C0047,Clothing,10,1482.3,460.14,2024-10-08
T003818,C0660,Sports & Outdoors,1,217.82,33.77,2024-10-08
T003817,C0260,Books,4,131.92,37.42,2024-10-08
T003816,C0198,Clothing,1,159.56,40.48,2024-10-08
T003815,C0401,Books,10,469.7,172.48,2024-10-08
T003814,C0161,Electronics,5,4409.7,1181.63,2024-10-08
T003813,C0813,Food & Beverage,4,129.52,31.86,2024-10-08
T003812,C0118,Books,7,334.67,117.75,2024-10-08
T003819,C0752,Books,1,46.97,8.91,2024-10-08
T003835,C0573,Beauty & Health,1,37.55,7.85,2024-10-09
T003838,C0771,Books,2,27.12,5.1,2024-10-09
T003839,C0973,Books,6,266.7,46.14,2024-10-09
T003840,C0619,Books,7,297.64,62.49,2024-10-09
T003844,C0630,Toys & Games,5,233.9,71.21,2024-10-09
T003842,C0862,Toys & Games,6,163.74,52.88,2024-10-09
T003843,C0254,Food & Beverage,8,57.68,9.07,2024-10-09
T003845,C0710,Toys & Games,7,425.18,78.73,2024-10-09
T003841,C0625,Toys & Games,1,22.67,3.97,2024-10-09
T003837,C0050,Clothing,5,779.5,120.21,2024-10-09
T003833,C0505,Home & Garden,4,1278.88,236.61,2024-10-09
T003834,C0500,Toys & Games,1,94.97,30.17,2024-10-09
T003846,C0849,Toys & Games,10,625.9,241.78,2024-10-09
T003832,C0837,Sports & Outdoors,9,1111.68,373.49,2024-10-09
T003831,C0400,Home & Garden,9,4452.21,1192.93,2024-10-09
T003830,C0602,Home & Garden,10,4110.3,1531.4,2024-10-09
T003829,C0137,Clothing,6,826.98,141.41,2024-10-09
T003828,C0871,Food & Beverage,8,88.0,30.27,2024-10-09
T003827,C0075,Toys & Games,8,174.8,64.25,2024-10-09
T003836,C0138,Clothing,10,1491.8,387.26,2024-10-09
T003854,C0922,Beauty & Health,7,363.79,85.72,2024-10-10
T003850,C0915,Food & Beverage,10,70.5,11.07,2024-10-10
T003856,C0349,Electronics,7,12101.25,3003.97,2024-10-10
T003855,C0581,Books,5,76.25,12.9,2024-10-10
T003853,C0302,Sports & Outdoors,10,1402.2,225.48,2024-10-10
T003848,C0563,Beauty & Health,4,552.28,113.98,2024-10-10
T003851,C0426,Home & Garden,9,1665.9,637.95,2024-10-10
T003849,C0757,Toys & Games,7,346.22,105.11,2024-10-10
T003847,C0877,Toys & Games,6,248.46,95.23,2024-10-10
T003852,C0547,Home & Garden,10,2890.0,811.36,2024-10-10
T003866,C0582,Food & Beverage,10,341.0,80.37,2024-10-11
T003865,C0356,Clothing,7,707.49,211.43,2024-10-11
T003863,C0704,Food & Beverage,4,182.88,64.35,2024-10-11
T003862,C0074,Sports & Outdoors,8,1086.8,190.23,2024-10-11
T003864,C0261,Sports & Outdoors,9,1630.8,299.76,2024-10-11
T003860,C0049,Food & Beverage,4,131.24,23.6,2024-10-11
T003859,C0980,Electronics,5,5362.15,1318.72,2024-10-11
T003858,C0933,Sports & Outdoors,2,237.96,63.65,2024-10-11
T003857,C0832,Toys & Games,3,299.07,94.95,2024-10-11
T003861,C0917,Home & Garden,5,1866.5,394.27,2024-10-11
T003875,C0313,Toys & Games,6,471.06,149.5,2024-10-12
T003867,C0602,Home & Garden,7,3351.32,692.03,2024-10-12
T003868,C0260,Home & Garden,8,3260.4,1010.29,2024-10-12
T003869,C0638,Beauty & Health,6,122.4,32.34,2024-10-12
T003870,C0743,Sports & Outdoors,8,957.76,239.47,2024-10-12
T003871,C0295,Toys & Games,3,172.92,51.57,2024-10-12
T003872,C0931,Home & Garden,10,1915.3,522.53,2024-10-12
T003873,C0641,Sports & Outdoors,10,2190.5,494.77,2024-10-12
T003874,C0792,Beauty & Health,1,126.55,36.67,2024-10-12
T003886,C0596,Books,7,253.61,47.37,2024-10-13
T003883,C0188,Sports & Outdoors,8,1944.96,325.75,2024-10-13
T003885,C0543,Sports & Outdoors,7,762.44,225.49,2024-10-13
T003884,C0569,Sports & Outdoors,6,1042.38,265.57,2024-10-13
T003882,C0364,Home & Garden,10,968.3,358.95,2024-10-13
T003878,C0809,Clothing,2,355.0,58.37,2024-10-13
T003880,C0686,Sports & Outdoors,7,894.53,259.53,2024-10-13
T003879,C0182,Toys & Games,2,162.66,31.98,2024-10-13
T003877,C0838,Beauty & Health,9,466.11,124.2,2024-10-13
T003876,C0612,Food & Beverage,1,49.52,7.76,2024-10-13
T003881,C0828,Home & Garden,2,760.72,278.84,2024-10-13
T003898,C0903,Books,4,72.76,11.56,2024-10-14
T003897,C0220,Sports & Outdoors,5,1157.2,338.21,2024-10-14
T003896,C0342,Food & Beverage,1,24.77,7.41,2024-10-14
T003895,C0414,Sports & Outdoors,3,700.59,115.1,2024-10-14
T003894,C0618,Clothing,3,345.54,129.09,2024-10-14
T003893,C0876,Sports & Outdoors,10,2806.2,891.38,2024-10-14
T003891,C0926,Home & Garden,7,2143.96,437.73,2024-10-14
T003890,C0725,Beauty & Health,9,661.86,100.68,2024-10-14
T003889,C0548,Toys & Games,9,201.87,75.87,2024-10-14
T003888,C0985,Home & Garden,10,1442.7,484.83,2024-10-14
T003887,C0664,Toys & Games,6,427.98,146.09,2024-10-14
T003892,C0408,Books,9,405.54,144.7,2024-10-14
T003907,C0182,Clothing,3,478.86,103.75,2024-10-15
T003912,C0582,Sports & Outdoors,3,221.4,39.32,2024-10-15
T003911,C0205,Clothing,2,242.76,83.19,2024-10-15
T003910,C0729,Food & Beverage,6,213.3,33.54,2024-10-15
T003909,C0618,Food & Beverage,5,97.9,36.99,2024-10-15
T003908,C0991,Beauty & Health,1,53.9,21.36,2024-10-15
T003906,C0400,Home & Garden,4,1732.32,408.13,2024-10-15
T003900,C0951,Home & Garden,9,3018.6,912.76,2024-10-15
T003904,C0906,Beauty & Health,5,344.4,91.98,2024-10-15
T003903,C0632,Electronics,6,10519.8,3262.05,2024-10-15
T003902,C0270,Home & Garden,8,3000.88,655.19,2024-10-15
T003901,C0220,Sports & Outdoors,3,104.7,20.71,2024-10-15
T003899,C0163,Toys & Games,2,99.38,27.67,2024-10-15
T003905,C0848,Toys & Games,1,55.84,20.35,2024-10-15
T003921,C0250,Books,2,21.62,7.02,2024-10-16
T003925,C0196,Home & Garden,5,2190.4,842.41,2024-10-16
T003924,C0533,Sports & Outdoors,9,1112.67,378.78,2024-10-16
T003923,C0441,Beauty & Health,3,235.05,76.99,2024-10-16
T003922,C0875,Beauty & Health,7,738.85,295.44,2024-10-16
T003920,C0850,Sports & Outdoors,10,2383.0,606.63,2024-10-16
T003913,C0556,Beauty & Health,6,341.04,53.5,2024-10-16
T003918,C0619,Toys & Games,2,190.72,75.41,2024-10-16
T003917,C0696,Books,4,162.72,53.32,2024-10-16
T003916,C0228,Sports & Outdoors,5,1481.05,525.52,2024-10-16
T003915,C0813,Beauty & Health,9,971.1,211.06,2024-10-16
T003914,C0841,Home & Garden,4,1819.96,397.52,2024-10-16
T003919,C0596,Clothing,6,353.46,115.89,2024-10-16
T003939,C0655,Toys & Games,4,347.12,91.06,2024-10-17
T003938,C0472,Toys & Games,2,91.96,25.96,2024-10-17
T003937,C0148,Home & Garden,8,1307.92,340.56,2024-10-17
T003936,C0203,Beauty & Health,10,1057.3,246.74,2024-10-17
T003935,C0760,Beauty & Health,8,835.76,179.18,2024-10-17
T003934,C0672,Books,3,51.57,15.48,2024-10-17
